test,class,boxy_2,boxx_2,boxy_1,boxx_1,file_name,class_name
TRUE,179,210,448,63,14,014720.jpg,Spyker C8 Convertible 2009
TRUE,179,429,590,84,37,014721.jpg,Spyker C8 Convertible 2009
TRUE,179,406,577,27,20,014722.jpg,Spyker C8 Convertible 2009
TRUE,179,356,545,48,87,014723.jpg,Spyker C8 Convertible 2009
TRUE,179,271,388,51,143,014724.jpg,Spyker C8 Convertible 2009
TRUE,179,259,403,19,81,014725.jpg,Spyker C8 Convertible 2009
TRUE,179,539,732,36,48,014726.jpg,Spyker C8 Convertible 2009
TRUE,179,501,723,190,90,014727.jpg,Spyker C8 Convertible 2009
TRUE,179,292,428,23,20,014728.jpg,Spyker C8 Convertible 2009
TRUE,179,473,663,257,44,014729.jpg,Spyker C8 Convertible 2009
TRUE,179,553,693,3,1,014730.jpg,Spyker C8 Convertible 2009
TRUE,179,721,1233,218,161,014731.jpg,Spyker C8 Convertible 2009
TRUE,179,447,365,245,10,014732.jpg,Spyker C8 Convertible 2009
TRUE,179,170,500,1,4,014733.jpg,Spyker C8 Convertible 2009
TRUE,179,281,427,24,25,014734.jpg,Spyker C8 Convertible 2009
TRUE,179,2587,3863,1,20,014735.jpg,Spyker C8 Convertible 2009
TRUE,179,479,569,9,77,014736.jpg,Spyker C8 Convertible 2009
TRUE,179,439,475,26,97,014737.jpg,Spyker C8 Convertible 2009
TRUE,179,767,973,13,72,014738.jpg,Spyker C8 Convertible 2009
TRUE,179,441,607,236,104,014739.jpg,Spyker C8 Convertible 2009
TRUE,179,302,521,115,53,014740.jpg,Spyker C8 Convertible 2009
TRUE,179,339,559,5,34,014741.jpg,Spyker C8 Convertible 2009
TRUE,179,391,541,12,8,014742.jpg,Spyker C8 Convertible 2009
TRUE,179,491,747,44,50,014743.jpg,Spyker C8 Convertible 2009
TRUE,179,375,406,34,101,014744.jpg,Spyker C8 Convertible 2009
TRUE,179,436,495,31,1,014745.jpg,Spyker C8 Convertible 2009
TRUE,179,571,823,308,187,014746.jpg,Spyker C8 Convertible 2009
TRUE,179,293,458,107,31,014747.jpg,Spyker C8 Convertible 2009
TRUE,179,677,1003,153,45,014748.jpg,Spyker C8 Convertible 2009
TRUE,179,513,960,106,78,014749.jpg,Spyker C8 Convertible 2009
TRUE,179,426,590,8,79,014750.jpg,Spyker C8 Convertible 2009
TRUE,179,571,697,261,37,014751.jpg,Spyker C8 Convertible 2009
TRUE,179,671,1011,327,41,014752.jpg,Spyker C8 Convertible 2009
TRUE,179,360,650,146,51,014753.jpg,Spyker C8 Convertible 2009
TRUE,179,316,709,76,2,014754.jpg,Spyker C8 Convertible 2009
TRUE,179,539,797,199,1,014755.jpg,Spyker C8 Convertible 2009
FALSE,180,361,724,132,30,014756.jpg,Spyker C8 Coupe 2009
FALSE,180,323,338,114,56,014757.jpg,Spyker C8 Coupe 2009
FALSE,180,321,449,45,42,014758.jpg,Spyker C8 Coupe 2009
FALSE,180,251,507,70,7,014759.jpg,Spyker C8 Coupe 2009
FALSE,180,314,571,185,184,014760.jpg,Spyker C8 Coupe 2009
FALSE,180,414,628,33,25,014761.jpg,Spyker C8 Coupe 2009
FALSE,180,367,607,154,21,014762.jpg,Spyker C8 Coupe 2009
FALSE,180,387,591,2,19,014763.jpg,Spyker C8 Coupe 2009
FALSE,180,235,367,72,142,014764.jpg,Spyker C8 Coupe 2009
FALSE,180,596,870,74,100,014765.jpg,Spyker C8 Coupe 2009
FALSE,180,183,324,19,25,014766.jpg,Spyker C8 Coupe 2009
FALSE,180,322,455,17,60,014767.jpg,Spyker C8 Coupe 2009
FALSE,180,695,1001,48,98,014768.jpg,Spyker C8 Coupe 2009
FALSE,180,345,488,148,175,014769.jpg,Spyker C8 Coupe 2009
FALSE,180,258,334,11,91,014770.jpg,Spyker C8 Coupe 2009
FALSE,180,228,416,31,21,014771.jpg,Spyker C8 Coupe 2009
FALSE,180,381,491,1,29,014772.jpg,Spyker C8 Coupe 2009
FALSE,180,347,535,33,222,014773.jpg,Spyker C8 Coupe 2009
FALSE,180,298,546,6,2,014774.jpg,Spyker C8 Coupe 2009
FALSE,180,256,492,30,95,014775.jpg,Spyker C8 Coupe 2009
FALSE,180,309,465,142,10,014776.jpg,Spyker C8 Coupe 2009
FALSE,180,719,1133,181,136,014777.jpg,Spyker C8 Coupe 2009
FALSE,180,1126,1564,139,28,014778.jpg,Spyker C8 Coupe 2009
FALSE,180,385,519,3,96,014779.jpg,Spyker C8 Coupe 2009
FALSE,180,387,564,105,63,014780.jpg,Spyker C8 Coupe 2009
FALSE,180,402,599,234,103,014781.jpg,Spyker C8 Coupe 2009
FALSE,180,513,759,6,52,014782.jpg,Spyker C8 Coupe 2009
FALSE,180,416,619,155,41,014783.jpg,Spyker C8 Coupe 2009
FALSE,180,134,312,37,71,014784.jpg,Spyker C8 Coupe 2009
FALSE,180,604,1009,238,268,014785.jpg,Spyker C8 Coupe 2009
FALSE,180,226,409,66,21,014786.jpg,Spyker C8 Coupe 2009
FALSE,180,262,400,21,52,014787.jpg,Spyker C8 Coupe 2009
FALSE,180,316,577,24,39,014788.jpg,Spyker C8 Coupe 2009
FALSE,180,289,506,117,66,014789.jpg,Spyker C8 Coupe 2009
FALSE,180,775,1387,169,121,014790.jpg,Spyker C8 Coupe 2009
FALSE,180,271,508,125,72,014791.jpg,Spyker C8 Coupe 2009
FALSE,180,404,585,34,78,014792.jpg,Spyker C8 Coupe 2009
FALSE,180,293,403,62,61,014793.jpg,Spyker C8 Coupe 2009
FALSE,180,813,1178,3,126,014794.jpg,Spyker C8 Coupe 2009
FALSE,180,747,1145,1,156,014795.jpg,Spyker C8 Coupe 2009
FALSE,180,335,497,10,5,014796.jpg,Spyker C8 Coupe 2009
FALSE,180,712,1101,144,71,014797.jpg,Spyker C8 Coupe 2009
FALSE,180,210,387,92,116,014798.jpg,Spyker C8 Coupe 2009
TRUE,180,459,718,126,132,014799.jpg,Spyker C8 Coupe 2009
TRUE,180,316,475,54,169,014800.jpg,Spyker C8 Coupe 2009
TRUE,180,297,502,91,64,014801.jpg,Spyker C8 Coupe 2009
TRUE,180,449,679,136,116,014802.jpg,Spyker C8 Coupe 2009
TRUE,180,317,426,13,33,014803.jpg,Spyker C8 Coupe 2009
TRUE,180,163,320,11,1,014804.jpg,Spyker C8 Coupe 2009
TRUE,180,263,414,57,144,014805.jpg,Spyker C8 Coupe 2009
TRUE,180,207,424,18,1,014806.jpg,Spyker C8 Coupe 2009
TRUE,180,568,846,216,124,014807.jpg,Spyker C8 Coupe 2009
TRUE,180,559,703,2,1,014808.jpg,Spyker C8 Coupe 2009
TRUE,180,309,551,103,63,014809.jpg,Spyker C8 Coupe 2009
TRUE,180,305,462,85,46,014810.jpg,Spyker C8 Coupe 2009
TRUE,180,357,575,23,91,014811.jpg,Spyker C8 Coupe 2009
TRUE,180,322,488,123,29,014812.jpg,Spyker C8 Coupe 2009
TRUE,180,618,618,263,17,014813.jpg,Spyker C8 Coupe 2009
TRUE,180,169,400,1,3,014814.jpg,Spyker C8 Coupe 2009
TRUE,180,822,1043,366,118,014815.jpg,Spyker C8 Coupe 2009
TRUE,180,557,945,277,109,014816.jpg,Spyker C8 Coupe 2009
TRUE,180,278,511,121,105,014817.jpg,Spyker C8 Coupe 2009
TRUE,180,152,261,53,56,014818.jpg,Spyker C8 Coupe 2009
TRUE,180,257,494,49,23,014819.jpg,Spyker C8 Coupe 2009
TRUE,180,743,1251,233,69,014820.jpg,Spyker C8 Coupe 2009
TRUE,180,268,415,88,71,014821.jpg,Spyker C8 Coupe 2009
TRUE,180,565,950,301,79,014822.jpg,Spyker C8 Coupe 2009
TRUE,180,1227,1751,248,268,014823.jpg,Spyker C8 Coupe 2009
TRUE,180,327,536,22,30,014824.jpg,Spyker C8 Coupe 2009
TRUE,180,265,559,68,58,014825.jpg,Spyker C8 Coupe 2009
TRUE,180,258,518,58,56,014826.jpg,Spyker C8 Coupe 2009
TRUE,180,309,560,61,36,014827.jpg,Spyker C8 Coupe 2009
TRUE,180,314,407,66,67,014828.jpg,Spyker C8 Coupe 2009
TRUE,180,535,930,141,97,014829.jpg,Spyker C8 Coupe 2009
TRUE,180,453,767,14,78,014830.jpg,Spyker C8 Coupe 2009
TRUE,180,657,1253,195,31,014831.jpg,Spyker C8 Coupe 2009
TRUE,180,283,489,114,93,014832.jpg,Spyker C8 Coupe 2009
TRUE,180,275,597,64,36,014833.jpg,Spyker C8 Coupe 2009
TRUE,180,961,1546,253,52,014834.jpg,Spyker C8 Coupe 2009
TRUE,180,317,484,31,18,014835.jpg,Spyker C8 Coupe 2009
TRUE,180,769,1225,368,83,014836.jpg,Spyker C8 Coupe 2009
TRUE,180,568,849,230,171,014837.jpg,Spyker C8 Coupe 2009
TRUE,180,446,567,49,37,014838.jpg,Spyker C8 Coupe 2009
TRUE,180,228,417,3,73,014839.jpg,Spyker C8 Coupe 2009
TRUE,180,454,700,33,87,014840.jpg,Spyker C8 Coupe 2009
FALSE,181,191,367,30,10,014841.jpg,Suzuki Aerio Sedan 2007
FALSE,181,391,596,81,26,014842.jpg,Suzuki Aerio Sedan 2007
FALSE,181,435,564,20,74,014843.jpg,Suzuki Aerio Sedan 2007
FALSE,181,204,299,16,9,014844.jpg,Suzuki Aerio Sedan 2007
FALSE,181,173,232,18,32,014845.jpg,Suzuki Aerio Sedan 2007
FALSE,181,175,298,19,13,014846.jpg,Suzuki Aerio Sedan 2007
FALSE,181,362,496,58,26,014847.jpg,Suzuki Aerio Sedan 2007
FALSE,181,276,304,86,100,014848.jpg,Suzuki Aerio Sedan 2007
FALSE,181,333,515,128,6,014849.jpg,Suzuki Aerio Sedan 2007
FALSE,181,469,576,36,48,014850.jpg,Suzuki Aerio Sedan 2007
FALSE,181,597,1174,78,64,014851.jpg,Suzuki Aerio Sedan 2007
FALSE,181,647,1260,79,29,014852.jpg,Suzuki Aerio Sedan 2007
FALSE,181,424,622,51,60,014853.jpg,Suzuki Aerio Sedan 2007
FALSE,181,427,523,161,147,014854.jpg,Suzuki Aerio Sedan 2007
FALSE,181,153,260,51,32,014855.jpg,Suzuki Aerio Sedan 2007
FALSE,181,178,384,20,22,014856.jpg,Suzuki Aerio Sedan 2007
FALSE,181,392,605,67,23,014857.jpg,Suzuki Aerio Sedan 2007
FALSE,181,478,1023,61,8,014858.jpg,Suzuki Aerio Sedan 2007
FALSE,181,357,466,159,8,014859.jpg,Suzuki Aerio Sedan 2007
FALSE,181,134,300,5,3,014860.jpg,Suzuki Aerio Sedan 2007
FALSE,181,181,382,27,17,014861.jpg,Suzuki Aerio Sedan 2007
FALSE,181,392,637,155,50,014862.jpg,Suzuki Aerio Sedan 2007
FALSE,181,1099,1531,325,94,014863.jpg,Suzuki Aerio Sedan 2007
FALSE,181,251,445,12,10,014864.jpg,Suzuki Aerio Sedan 2007
FALSE,181,249,378,115,59,014865.jpg,Suzuki Aerio Sedan 2007
FALSE,181,169,365,41,60,014866.jpg,Suzuki Aerio Sedan 2007
FALSE,181,366,608,145,47,014867.jpg,Suzuki Aerio Sedan 2007
FALSE,181,155,270,47,11,014868.jpg,Suzuki Aerio Sedan 2007
FALSE,181,183,288,52,23,014869.jpg,Suzuki Aerio Sedan 2007
FALSE,181,612,1011,224,14,014870.jpg,Suzuki Aerio Sedan 2007
FALSE,181,160,231,78,8,014871.jpg,Suzuki Aerio Sedan 2007
FALSE,181,328,471,129,36,014872.jpg,Suzuki Aerio Sedan 2007
FALSE,181,744,1011,22,22,014873.jpg,Suzuki Aerio Sedan 2007
FALSE,181,397,591,97,43,014874.jpg,Suzuki Aerio Sedan 2007
FALSE,181,210,420,21,44,014875.jpg,Suzuki Aerio Sedan 2007
FALSE,181,571,899,250,128,014876.jpg,Suzuki Aerio Sedan 2007
FALSE,181,520,769,193,31,014877.jpg,Suzuki Aerio Sedan 2007
FALSE,181,314,468,135,18,014878.jpg,Suzuki Aerio Sedan 2007
TRUE,181,332,494,143,107,014879.jpg,Suzuki Aerio Sedan 2007
TRUE,181,313,400,13,1,014880.jpg,Suzuki Aerio Sedan 2007
TRUE,181,679,994,149,45,014881.jpg,Suzuki Aerio Sedan 2007
TRUE,181,147,307,21,11,014882.jpg,Suzuki Aerio Sedan 2007
TRUE,181,357,560,123,74,014883.jpg,Suzuki Aerio Sedan 2007
TRUE,181,377,639,65,6,014884.jpg,Suzuki Aerio Sedan 2007
TRUE,181,255,435,4,15,014885.jpg,Suzuki Aerio Sedan 2007
TRUE,181,1619,2041,346,20,014886.jpg,Suzuki Aerio Sedan 2007
TRUE,181,397,602,71,30,014887.jpg,Suzuki Aerio Sedan 2007
TRUE,181,165,289,17,7,014888.jpg,Suzuki Aerio Sedan 2007
TRUE,181,357,635,121,7,014889.jpg,Suzuki Aerio Sedan 2007
TRUE,181,320,386,75,21,014890.jpg,Suzuki Aerio Sedan 2007
TRUE,181,214,279,99,23,014891.jpg,Suzuki Aerio Sedan 2007
TRUE,181,384,516,112,31,014892.jpg,Suzuki Aerio Sedan 2007
TRUE,181,656,1189,217,15,014893.jpg,Suzuki Aerio Sedan 2007
TRUE,181,157,245,66,16,014894.jpg,Suzuki Aerio Sedan 2007
TRUE,181,429,605,139,33,014895.jpg,Suzuki Aerio Sedan 2007
TRUE,181,160,253,14,2,014896.jpg,Suzuki Aerio Sedan 2007
TRUE,181,428,632,81,113,014897.jpg,Suzuki Aerio Sedan 2007
TRUE,181,270,402,94,101,014898.jpg,Suzuki Aerio Sedan 2007
TRUE,181,451,678,187,49,014899.jpg,Suzuki Aerio Sedan 2007
TRUE,181,147,246,52,30,014900.jpg,Suzuki Aerio Sedan 2007
TRUE,181,234,419,17,10,014901.jpg,Suzuki Aerio Sedan 2007
TRUE,181,342,446,143,38,014902.jpg,Suzuki Aerio Sedan 2007
TRUE,181,624,659,214,143,014903.jpg,Suzuki Aerio Sedan 2007
TRUE,181,226,489,31,12,014904.jpg,Suzuki Aerio Sedan 2007
TRUE,181,329,599,131,80,014905.jpg,Suzuki Aerio Sedan 2007
TRUE,181,288,387,62,19,014906.jpg,Suzuki Aerio Sedan 2007
TRUE,181,439,630,5,8,014907.jpg,Suzuki Aerio Sedan 2007
TRUE,181,343,437,154,56,014908.jpg,Suzuki Aerio Sedan 2007
TRUE,181,443,561,169,84,014909.jpg,Suzuki Aerio Sedan 2007
TRUE,181,574,905,150,190,014910.jpg,Suzuki Aerio Sedan 2007
TRUE,181,256,453,63,62,014911.jpg,Suzuki Aerio Sedan 2007
TRUE,181,267,467,99,23,014912.jpg,Suzuki Aerio Sedan 2007
TRUE,181,207,282,42,9,014913.jpg,Suzuki Aerio Sedan 2007
TRUE,181,1419,2507,234,122,014914.jpg,Suzuki Aerio Sedan 2007
TRUE,181,286,426,34,44,014915.jpg,Suzuki Aerio Sedan 2007
TRUE,181,434,632,41,19,014916.jpg,Suzuki Aerio Sedan 2007
FALSE,182,405,768,151,64,014917.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,600,828,4,76,014918.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,501,872,70,66,014919.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,541,886,139,95,014920.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,462,600,46,15,014921.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,931,1444,148,127,014922.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,937,1242,71,317,014923.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,321,551,76,63,014924.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,690,926,72,76,014925.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,806,1169,70,130,014926.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,622,1201,141,85,014927.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,817,1330,78,105,014928.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,375,776,120,183,014929.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,316,562,120,89,014930.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,981,1634,420,60,014931.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,699,924,259,79,014932.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,331,611,129,21,014933.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,429,613,126,44,014934.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,991,1582,254,58,014935.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,415,632,263,161,014936.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,417,730,137,63,014937.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,439,513,53,117,014938.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,363,624,107,15,014939.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,378,614,103,30,014940.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,708,989,174,27,014941.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,511,782,147,8,014942.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,337,577,34,114,014943.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,340,547,47,148,014944.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,379,585,32,29,014945.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,254,701,66,241,014946.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,472,739,189,42,014947.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,419,638,221,190,014948.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,391,604,17,23,014949.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,484,759,49,118,014950.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,447,601,186,110,014951.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,727,1504,310,256,014952.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,496,1059,122,140,014953.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,478,741,120,42,014954.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,417,599,113,14,014955.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,642,997,62,53,014956.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,666,971,160,69,014957.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,365,631,131,1,014958.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,1045,1876,247,136,014959.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,886,1534,274,112,014960.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,400,676,91,16,014961.jpg,Suzuki Kizashi Sedan 2012
FALSE,182,463,742,229,56,014962.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,417,585,51,15,014963.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,738,1097,70,199,014964.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,420,537,80,75,014965.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,371,521,37,127,014966.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,555,676,141,105,014967.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,385,612,90,128,014968.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,1023,1962,358,136,014969.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,419,715,140,95,014970.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,434,705,210,246,014971.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,1755,2664,42,19,014972.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,515,883,15,31,014973.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,473,502,217,127,014974.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,545,730,203,73,014975.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,431,530,24,67,014976.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,953,1447,156,129,014977.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,462,731,190,277,014978.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,355,594,182,80,014979.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,545,858,63,34,014980.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,322,752,83,45,014981.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,356,628,144,15,014982.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,527,760,38,44,014983.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,423,613,76,150,014984.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,382,565,158,47,014985.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,429,655,167,194,014986.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,661,1172,145,123,014987.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,454,589,201,58,014988.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,452,687,81,136,014989.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,1006,1213,475,412,014990.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,383,607,89,29,014991.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,378,697,86,232,014992.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,383,596,87,38,014993.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,895,1543,380,84,014994.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,715,1068,275,83,014995.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,422,552,94,173,014996.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,399,625,71,25,014997.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,1147,1768,208,469,014998.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,575,854,7,31,014999.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,281,587,93,58,015000.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,308,600,19,16,015001.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,416,674,85,30,015002.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,654,1138,116,157,015003.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,405,598,78,42,015004.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,362,647,100,59,015005.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,556,789,58,147,015006.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,746,944,103,172,015007.jpg,Suzuki Kizashi Sedan 2012
TRUE,182,383,647,101,108,015008.jpg,Suzuki Kizashi Sedan 2012
FALSE,183,452,793,19,14,015009.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,1427,2257,327,366,015010.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,426,611,27,23,015011.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,631,1003,124,37,015012.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,694,848,423,349,015013.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,441,839,150,112,015014.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,604,896,245,78,015015.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,456,723,143,25,015016.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,1207,1597,1,7,015017.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,378,499,213,189,015018.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,947,1009,289,160,015019.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,386,654,57,43,015020.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,799,1247,5,31,015021.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,378,653,120,199,015022.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,1082,1477,359,109,015023.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,955,1214,329,537,015024.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,405,661,117,17,015025.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,394,526,47,40,015026.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,228,518,32,97,015027.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,435,654,26,102,015028.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,667,992,53,20,015029.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,421,583,15,18,015030.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,422,760,125,400,015031.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,943,1308,430,377,015032.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,558,817,37,216,015033.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,449,751,222,203,015034.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,427,646,110,43,015035.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,451,713,71,67,015036.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,2478,3692,542,223,015037.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,528,1033,113,358,015038.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,1087,1471,112,115,015039.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,579,789,172,107,015040.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,685,944,120,101,015041.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,492,649,117,187,015042.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,1237,1846,88,127,015043.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,718,971,172,88,015044.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,352,641,9,23,015045.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,526,544,267,52,015046.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,468,753,31,41,015047.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,708,773,235,266,015048.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,389,793,85,21,015049.jpg,Suzuki SX4 Hatchback 2012
FALSE,183,606,900,72,126,015050.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,1162,1573,85,43,015051.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,647,751,311,173,015052.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,673,880,62,61,015053.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,483,745,90,61,015054.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,331,615,45,56,015055.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,1465,2444,303,241,015056.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,738,994,341,91,015057.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,260,369,69,11,015058.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,536,754,74,87,015059.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,423,615,69,36,015060.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,425,619,91,72,015061.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,412,708,122,61,015062.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,432,595,102,48,015063.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,604,951,195,47,015064.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,343,584,121,61,015065.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,339,557,87,70,015066.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,523,888,59,94,015067.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,555,766,51,66,015068.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,560,759,23,63,015069.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,598,965,145,57,015070.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,375,603,45,86,015071.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,437,687,9,41,015072.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,902,1408,188,202,015073.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,393,530,123,74,015074.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,544,1004,169,56,015075.jpg,Suzuki SX4 Hatchback 2012
TRUE,183,644,907,133,110,015076.jpg,Suzuki SX4 Hatchback 2012
